track_id,name,album,artist,release_date,length,popularity_x,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,genres,followers,popularity_y
0TB9IbEirDvATrQ9ES0i5j,Begin Again - Joe Goddard Remix / Edit,Begin Again (Joe Goddard Remix),Jessie Ware,2023-05-05,239078,49,0.588,0.0412,0.865,4.71e-05,0.351,-4.446,0.0587,110.005,4,"['british soul', 'electropop', 'neo soul', 'pop soul', 'uk pop']",727687,65
5985LToyqbVWWNczsD9g5N,Clouds,Clouds,BUNT.,2023-01-12,158760,71,0.7,0.226,0.748,0.796,0.104,-8.16,0.0771,130.056,4,['stutter house'],82714,63
2VEZx7NWsZ1D0eJ4uv5Fym,Digital Love,Discovery,Daft Punk,2001-03-12,301373,68,0.644,0.048,0.664,0.867,0.342,-8.398,0.0332,124.726,4,"['electro', 'filter house', 'rock']",9448273,82
0z3YYobsavHguLTgqg5GC1,Picture in My Mind,Picture in my mind,PinkPantheress,2022-08-10,176930,66,0.73,0.587,0.645,0.0,0.0937,-6.506,0.348,128.519,4,['bedroom pop'],2091682,80
1mVTQSGoFchL3VVrIa0MeH,Millionaire (feat. André 3000),Tasty,Kelis,2003-12-05,224933,47,0.686,0.0252,0.855,0.0,0.037,-6.6,0.116,176.002,4,"['dance pop', 'hip pop', 'neo soul', 'urban contemporary']",562792,63
7BpyfQEmvi0sUmOq29plEE,You Don't Know Me (feat. Duane Harden) - Radio Edit,You Don't Know Me (feat. Duane Harden),Armand Van Helden,1998-01-01,242333,63,0.772,0.0461,0.682,0.00285,0.0672,-6.919,0.0701,129.978,4,"['big beat', 'classic house', 'deep house', 'disco house', 'hip house', 'house', 'speed garage', 'uk dance', 'vocal house']",233784,63
4vCrLKs6M10bLbMFRXEbJ6,Humans - Elevated Mix,Humans (Elevated Mix),Night Tapes,2023-05-26,252962,35,0.667,0.34,0.65,0.764,0.136,-6.952,0.0451,91.198,4,['modern dream pop'],16702,42
4JFet0crxTPHFV2n1ZqZKV,Burning,Cool It Down,Yeah Yeah Yeahs,2022-09-30,245120,61,0.528,0.0371,0.799,5.25e-06,0.0928,-5.402,0.047,116.005,4,"['alternative dance', 'alternative rock', 'art pop', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'neo-synthpop', 'new rave']",1220549,65
0LdAEUc7gyEY6xIG9y3lLM,Candle Flame,Candle Flame,Jungle,2023-03-27,174020,71,0.673,0.143,0.72,1.82e-05,0.913,-7.318,0.039,123.032,4,"['indie soul', 'indietronica', 'uk contemporary r&b']",884481,68
4dVejqq0Jn4pSyD7WcQ0nw,Little Bit (feat. Autoerotique) - Remix,Little Bit (feat. Autoerotique) [Remix],Lykke Li,2022-09-23,234700,63,0.853,0.0622,0.718,0.000989,0.0597,-5.941,0.196,128.019,4,"['art pop', 'electropop', 'indietronica', 'neo-synthpop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",1844365,67
09cgbbadzZSKFd1hGN23p5,Water,Water,Bicep,2022-10-05,256898,63,0.528,0.0087,0.822,0.192,0.183,-5.371,0.0287,130.013,4,"['ambient house', 'electronica']",449801,62
3ys5J8MAFYex3zO7n9VduT,Tunnel,Tunnel,Polo & Pan,2021-06-04,310573,52,0.73,0.119,0.505,0.711,0.148,-9.248,0.0606,119.995,4,"['dark disco', 'electro-pop francais', 'french indietronica']",691865,62
4ipoHe6bjN9IeXr8CGJYgR,EYES,EYES,The Blaze,2022-06-09,212080,62,0.818,0.175,0.433,0.00413,0.124,-10.853,0.0702,119.993,4,['new french touch'],478668,63
59AhbmCmtzcGVEYuzNXFIx,Quiver,Quiver,SILK,2022-12-16,181459,66,0.899,0.0973,0.785,0.483,0.305,-8.006,0.133,131.024,4,['stutter house'],12002,49
4w2PIlbpP4jhc1S9MHUHzb,Welcome To My Island - George Daniel & Charli XCX Remix,Welcome To My Island (Remix),Caroline Polachek,2023-01-20,202494,56,0.699,0.0116,0.702,0.00233,0.175,-6.85,0.0653,134.391,4,"['art pop', 'escape room', 'indie pop', 'indietronica']",340544,63
5CE0k1VmTXgCtaa5L288LP,KILL DEM,KILL DEM,Jamie xx,2022-09-20,223536,64,0.788,0.00344,0.873,0.311,0.332,-6.188,0.0431,128.004,4,"['electronica', 'future garage', 'indie soul', 'indietronica']",751045,60
02oVra8RWdAYaKbdinrfRC,EXCEPTIONAL,EXCEPTIONAL,veggi,2021-09-10,137739,64,0.726,0.301,0.489,1.72e-05,0.263,-9.344,0.484,115.195,4,[],54492,51
7uvxkcv7FWVh4wE91I8Bi2,What I Want,MUNA,MUNA,2022-06-24,243236,61,0.824,0.0132,0.618,0.0,0.0872,-5.435,0.0656,120.028,4,"['indie pop', 'indie poptimism', 'la pop', 'metropopolis']",299518,62
7uGpUhy4uf2UrHH7TyhM6C,Happy Music,Happy Music / Something on My Mind,Supershy,2022-04-08,232625,65,0.777,0.0421,0.737,0.379,0.0265,-5.86,0.0351,123.993,4,[],20385,48
52AlJfHPhlkY7OGrb2AjeQ,Low,Low,Chet Faker,2020-10-02,274423,54,0.651,0.131,0.533,0.181,0.158,-8.726,0.0592,79.538,4,"['art pop', 'indietronica']",347940,62
6jpOvC9iucgAnJm7vwyXm6,Call On Me (with Tove Lo),Call On Me (with Tove Lo),SG Lewis,2022-10-10,196314,49,0.523,0.00179,0.908,0.00543,0.168,-5.009,0.0799,121.0,4,"['indie soul', 'uk dance', 'vapor soul']",322826,64
4FDq7m7jgOpVFV0k3LA3i3,Slugger 1.4 [2014 Export.WAV],Slugger 1.4 [2014 Export.WAV],Flume,2022-11-08,248811,53,0.52,0.257,0.309,0.00231,0.0637,-2.461,0.046,69.937,4,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm', 'indietronica']",2391178,72
02zPsXmSUP6Rr1Z2w5KMpf,Nothing Left To Lose,Nothing Left To Lose,Everything But The Girl,2023-01-10,224760,51,0.775,0.117,0.595,0.0128,0.0536,-10.096,0.0732,127.995,4,"['new wave pop', 'sophisti-pop', 'trip hop']",335101,60
0lFotZWVqwgQOh779DKet5,FORWARD,FORWARD,SBTRKT,2022-12-07,136477,54,0.529,0.254,0.362,0.519,0.131,-9.203,0.0524,84.24,4,"['electronica', 'future garage', 'indie soul', 'indietronica']",640072,56
6JJ3UK1YfxO26iEiMWUHHj,Right on time,Small World,Metronomy,2022-02-18,224133,57,0.85,0.188,0.559,0.0365,0.0976,-9.652,0.0343,118.011,4,"['alternative dance', 'electronica', 'indietronica', 'neo-synthpop', 'new rave', 'socal pop punk']",985700,62
4B6eD1nzrz6PNOLMgtT7VX,dopamine - Version Française,dopamine,Madelline,2023-04-19,165461,61,0.669,0.0997,0.622,0.0011,0.219,-8.359,0.0881,135.974,4,['hyperpop'],52179,49
2TfHuXx68GAVR71kUQttvJ,Fever Dreamer (feat. Charlotte Day Wilson & Channel Tres),AudioLust & HigherLove,SG Lewis,2023-01-27,310340,53,0.755,0.106,0.689,0.29,0.0971,-6.77,0.102,127.032,4,"['indie soul', 'uk dance', 'vapor soul']",322826,64
2NrgoKvt52oUq4qufUAoMh,Rêve,Rêve,Adèle Castillon,2023-04-07,189561,55,0.655,0.449,0.543,0.00486,0.098,-10.159,0.0822,135.97,4,[],17655,41
0RVn3A5FHQ8OgiIxuRkepW,Fly To You (feat. Grimes and Dido),"Desire, I Want To Turn Into You",Caroline Polachek,2023-02-14,245124,64,0.466,0.114,0.436,0.000376,0.0693,-11.303,0.0392,161.036,4,"['art pop', 'escape room', 'indie pop', 'indietronica']",340544,63
7rrPANmUDxWbA9e6rtenLa,Everybody,Everybody,Bentley,2008-01-01,199175,47,0.787,0.0116,0.864,0.0,0.182,-4.092,0.281,100.102,4,[],1414,28
23lHAG7gddyqzpCAv3OuCT,Chaeri,Chaeri,Magdalena Bay,2021-06-30,257130,39,0.675,0.0344,0.555,0.00471,0.119,-9.208,0.0415,121.034,4,['la pop'],159868,58
7lWdyj9RrMsEN6F0Dl0irE,Assumptions - Kaytranada Edit,Assumptions (Kaytranada Edit),Sam Gellaitry,2023-03-10,288097,61,0.722,0.00659,0.78,0.047,0.0545,-8.623,0.0753,119.997,4,"['future bass', 'scottish electronic', 'vapor twitch']",122314,55
4oZnV1W54b1TIn96i0KIwV,Let Go,Let Go,Duskus,2022-04-21,126043,66,0.793,0.311,0.564,0.914,0.203,-11.307,0.125,133.054,4,"['future bass', 'vapor twitch']",41784,49
61h5rJ790Vov9ks2Vut5mo,For Granted,For Granted,Yaeji,2023-01-17,161946,54,0.722,0.119,0.613,0.083,0.112,-8.394,0.0411,92.495,4,"['alternative r&b', 'art pop', 'escape room', 'experimental house']",379557,54
6HWy1YDfSdPvJJ7DTDp8AP,Mamacita,NO GUEST LIST,Ship Wrek,2023-05-05,162562,52,0.794,0.00294,0.908,0.874,0.116,-7.249,0.0579,126.024,4,['stutter house'],63110,56
5XyvNxXQYEWf8654gd4zak,Telugu Tech,Telugu Tech,Wax Motif,2023-04-28,201230,56,0.791,0.00312,0.806,0.735,0.0635,-5.069,0.0533,130.005,4,"['bass house', 'electro house', 'tech house']",91078,56
2EZ27G58YiHySXVFR1R14I,Faster,Faster,Icona Pop,2023-03-31,180517,54,0.844,0.00788,0.994,0.027,0.33,-4.46,0.114,127.028,4,"['candy pop', 'dance pop', 'electropop', 'metropopolis', 'swedish electropop', 'swedish synthpop']",703026,66
2jGlVbdMM7pzUl5RyeSJrX,Saturday Love,Saturday Love,Matroda,2023-04-07,141120,60,0.877,0.0734,0.82,0.274,0.0714,-5.193,0.0907,125.035,4,"['bass house', 'electro house', 'tech house']",99505,58
7Iv0WsLicswjnu8giaN2Wn,The Movement,The Movement,Wade,2023-04-28,184921,47,0.771,0.000422,0.891,0.883,0.0723,-7.062,0.117,127.979,4,['tech house'],93770,54
4U91micKPBG76g9oKoICVk,Samsara,Samsara / Hangover,Bleu Clair,2023-04-14,178616,53,0.798,0.00528,0.995,0.816,0.344,-5.05,0.0557,126.025,4,"['bass house', 'indonesian edm', 'tech house']",36109,48
08rASU8hp7fUAWmQ8CLOgD,Lost,Lost,Noizu,2023-04-14,170624,53,0.75,0.00116,0.863,0.421,0.0958,-6.059,0.0525,127.989,4,"['bass house', 'house', 'tech house', 'uk dance']",53410,58
6gO3915DpPoGjdYAuNSSel,Dance With The Groove,Dance With The Groove,Ben Kim,2023-04-07,231692,39,0.802,0.00049,0.824,0.771,0.0944,-7.224,0.0604,130.0,4,[],4204,41
2LgCKhBkjd6uTm9yPKcMse,Activate,Activate,Deeper Purpose,2023-04-07,202000,49,0.743,0.0509,0.875,0.845,0.346,-11.373,0.0735,128.001,4,"['tech house', 'uk tech house']",14989,43
76Lq3l4TEzt2javAjXezAr,Different Side,Different Side,Michael Bibi,2023-03-03,193710,63,0.816,0.000595,0.704,0.00467,0.11,-7.729,0.0617,127.979,4,['tech house'],214473,50
2y1V4nbrr7Lqr6d7K3TMXi,Loca People,Loca People,Tom Enzy,2023-02-03,158437,50,0.868,0.0973,0.923,0.187,0.581,-7.487,0.181,128.0,4,['slap house'],22890,53
22MfEGdH3Noyx9GfyZWpFz,Tina,Tina,Vintage Culture,2023-03-10,262500,64,0.746,0.00272,0.91,0.262,0.364,-8.807,0.0584,128.007,4,['brazilian edm'],1753301,71
4NoJpQvvjVJ2m8S72eIDaF,The Freaks,The Freaks,David Guetta,2023-02-17,255360,61,0.705,0.667,0.968,0.934,0.138,-7.349,0.102,124.97,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",26075832,88
6s2vYgLML3ClOtlJhYyYKR,Hit 'Em Up Style (Oops!),Hit 'Em Up Style (Oops!),ESSEL,2023-02-03,159840,66,0.838,0.00994,0.888,0.00696,0.0705,-4.83,0.146,124.983,4,['tech house'],10096,55
67UgMiTgtwjGFoiACzup1g,Magalenha,Magalenha,Joshwa,2023-01-27,174375,58,0.779,0.0033,0.857,0.515,0.0635,-7.068,0.0706,128.012,4,"['tech house', 'uk tech house']",19749,52
3lsiqFV6SKhBgzQCpuM1JR,Miracle (with Ellie Goulding) - Mau P Remix,Miracle (with Ellie Goulding) [Mau P Remix],Calvin Harris,2023-04-21,217734,66,0.642,0.00134,0.943,0.085,0.155,-6.87,0.0519,128.005,4,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",23415416,86
5ycGcr8ZiWiutDmLps8UQG,Misbehave,Misbehave,Ship Wrek,2023-04-07,174220,58,0.734,0.321,0.858,0.0109,0.0729,-5.42,0.0428,124.036,4,['stutter house'],63110,56
20MM2VpIUqc7FHJ0a8PX3a,Bongoloco,Bongoloco,Bruno Furlan,2023-01-20,206250,53,0.797,0.00504,0.665,0.757,0.0789,-7.612,0.106,128.036,4,"['brazilian edm', 'brazilian tech house', 'tech house']",33838,42
3YCr7Q8EbWoGLByCTPmxoe,Friends,Friends,Dimitri Vegas,2023-03-31,147401,63,0.78,0.0304,0.976,0.000886,0.0919,-4.039,0.132,126.992,4,['belgian edm'],225116,63
3D0LkP3sKoCuwPihiRtJfr,Rock The Casbah,Rock The Casbah,Vintage Culture,2023-04-21,185625,59,0.867,0.000385,0.696,0.659,0.063,-7.641,0.0729,127.993,4,['brazilian edm'],1753301,71
6OqRcecS47ph02u2R3Jvl2,Como Shakira,Como Shakira,HUGEL,2023-03-24,129600,54,0.753,0.00345,0.94,0.00384,0.311,-5.863,0.0806,125.025,4,['deep house'],134025,68
1ORp1yoMlfMqlRn83VTB2O,BRAZIL,BRAZIL,HI-LO,2023-04-28,212840,57,0.636,0.0309,0.95,0.891,0.172,-6.42,0.0396,132.015,4,"['electro house', 'house']",113289,56
0XIBrC5NWpiOleeVQuxiIo,(still) WON'T4GETU,(still) WON'T4GETU,Shouse,2023-03-17,374116,52,0.856,0.000672,0.834,0.111,0.155,-7.834,0.0477,127.007,4,['aussietronica'],117647,69
7oAD6PCPiKu02kLqagi9Up,Bad For Me,Bad For Me,Tom Santa,2023-03-24,177422,49,0.668,0.109,0.957,0.0144,0.184,-3.299,0.0959,137.919,4,['stutter house'],7262,58
6iRBFQQpLU9BSRnUBBmPQh,Bass Go Boom,Bass Go Boom,Joshwa,2023-03-24,178604,50,0.788,0.000985,0.965,0.758,0.0527,-7.638,0.0665,128.984,4,"['tech house', 'uk tech house']",19749,52
3qXzSsbqXAKdvuqQs9ngLl,Throw Your Hands,Throw Your Hands,Matroda,2023-05-12,191408,56,0.79,0.00902,0.99,0.325,0.0615,-6.949,0.0994,126.011,4,"['bass house', 'electro house', 'tech house']",99505,58
0WgaK1uxupCdKjCfwdJizy,House Party,House Party,YES YES,2023-05-11,140216,41,0.765,0.0297,0.977,0.119,0.134,-4.667,0.105,125.009,4,['covertronica'],3004,53
1Doiq7cx2iQsju9ysyU14s,Killing Papa,Killing Papa,Watzgood,2023-05-26,121904,39,0.921,0.0087,0.882,0.203,0.104,-5.167,0.0541,126.008,4,['brazilian edm'],14807,45
6m2GHTkdEcvC4fIgRfanUR,Mantra,Mantra,Endor,2023-03-17,201172,47,0.777,0.00868,0.813,0.874,0.0628,-10.359,0.0559,129.04,4,"['deep groove house', 'house', 'scottish rock']",47197,57
2Q3bwD8BRMigfIv8lGLanG,Fresa,Fresa,MOSKA,2023-05-19,223084,38,0.79,0.000485,0.839,0.313,0.0435,-6.738,0.115,128.001,4,[],19084,40
6AY8ze5ZtHhkygQryAvdHI,Baila (La Banda),Baila (La Banda),Liu,2023-05-19,158293,47,0.705,0.0256,0.906,0.806,0.377,-5.617,0.0463,126.037,4,['brazilian edm'],249155,57
7ml7QQpmWBmgiwsffWq976,Ella Quiere,Ella Quiere,Diego Miranda,2023-05-26,298586,31,0.808,0.000427,0.948,0.743,0.0581,-7.747,0.0617,126.006,4,[],9335,34
0sTov9ww1527jTeEVMqnkH,Glitch,Glitch,Max Low,2023-05-12,138571,29,0.814,0.017,0.858,0.836,0.0539,-8.604,0.0498,127.987,4,[],3227,20
1sln9ExqMPmRURnujkU4qX,Moon Light,Moon Light,Francesco V,2023-05-12,327319,34,0.858,0.00716,0.816,0.173,0.0858,-4.593,0.0925,128.019,4,[],1109,23
3IJRNwpqZU7uJhQ5qFvy5D,Lost In Space,Lost In Space,Franky Wah,2023-05-01,451500,53,0.668,0.0153,0.893,0.851,0.0759,-9.848,0.0368,124.012,4,"['uk dance', 'uk house']",47270,53
2tHBUiReIreeqlCldkBXUI,Just the Kinda Feeling,Growth,Yotto,2023-02-02,214578,58,0.764,0.00716,0.573,0.376,0.0989,-9.586,0.0298,122.012,4,"['finnish edm', 'progressive house']",144298,58
3PUnmXpIRfLa8yI9wfgJPC,Children,Children,Tinlicker,2020-09-25,245927,58,0.638,0.0208,0.907,0.855,0.107,-9.357,0.0424,124.007,4,['progressive house'],161013,65
4RfOBweHWhbKwFDqIsuxdY,I Need You - Adriatique Remix,I Need You (Adriatique Remix),Elderbrook,2023-05-05,291304,60,0.621,0.00754,0.793,0.432,0.414,-7.269,0.0349,125.016,3,[],357701,69
1i5XRu1L0x7gIg9UGKqizL,Consciousness - Eric Prydz Remix,Consciousness (Eric Prydz Remix),Anyma,2022-08-17,244130,63,0.623,0.0109,0.866,0.785,0.637,-7.145,0.051,125.967,4,['stutter house'],199198,66
0OOT6JmtkcYidsuQ9Fh54i,Weightless - jamesjamesjames Remix,Weightless (jamesjamesjames Remix),Ben Böhmer,2021-04-07,249779,63,0.688,0.43,0.814,0.581,0.399,-7.252,0.0419,127.99,4,[],391997,64
2xUsXYIiK18wSnv2SXFGtj,Invisible - Paul Kalkbrenner Remix,Invisible (Paul Kalkbrenner Remix),NTO,2021-04-14,457036,63,0.705,0.393,0.597,0.838,0.103,-8.817,0.0406,128.001,4,"['deep euro house', 'minimal melodic techno', 'new french touch']",231479,58
25dFcH5EsCJLMSmFDDJLT3,Mercury,Mercury,HI-LO,2022-08-12,225346,63,0.78,0.0214,0.986,0.851,0.12,-3.446,0.0594,130.007,4,"['electro house', 'house']",113289,56
6jJmzpQaOJmcay1UG4CYm0,Need To Feel Loved - Cristoph Remix,Need To Feel Loved (Cristoph Remix),Reflekt,2021-10-01,466560,53,0.716,0.000898,0.636,0.891,0.0978,-10.251,0.0507,124.994,4,[],8870,44
7nbuGxQ7TfJXb9OgH3xJEr,Forget It,Forget It,Matroda,2020-12-04,173694,67,0.717,0.179,0.903,0.00532,0.192,-6.042,0.141,122.986,4,"['bass house', 'electro house', 'tech house']",99505,58
6G0ldVNlhQf82Rf3pWjAyQ,Pegasus,Pegasus,MEDUZA,2023-02-07,180533,69,0.583,0.0417,0.884,0.0398,0.296,-7.19,0.0396,125.042,4,"['pop dance', 'pop house', 'uk dance']",635942,77
2sUkEAXJBIvh9EvuuOOKuW,Silenced,Dark Matter,CamelPhat,2022-02-25,232245,54,0.594,0.035,0.92,0.0358,0.22,-6.399,0.0509,121.97,4,"['deep tech house', 'house', 'progressive house']",350883,65
1SETgPENHVzsWoD9g79LYI,Alive (feat. The Moth & The Flame),Alive (feat. The Moth & The Flame),Kx5,2022-10-11,308709,61,0.653,0.0778,0.886,0.236,0.126,-8.237,0.0685,124.004,4,[],56360,62
4Lq4TjaQWTNmo5viydoLLa,You Take My Hand,You Take My Hand,Tinlicker,2021-11-23,315861,49,0.52,0.0185,0.962,0.926,0.115,-6.672,0.0428,124.004,4,['progressive house'],161013,65
7aggzqfbAW7LnkJUy9UAdJ,Lose Your Head - CamelPhat Remix,Lose Your Head (CamelPhat Remix),London Grammar,2021-01-22,216200,47,0.554,0.0141,0.872,0.027,0.585,-7.155,0.0392,122.999,4,"['metropopolis', 'nottingham indie']",1445312,64
75N5R8CeZDyJurQJsoRTx1,Risky Business,Risky Business,ZHU,2020-09-11,320853,51,0.787,0.0875,0.653,0.735,0.0933,-6.825,0.0649,122.995,4,"['edm', 'electro house']",831320,64
5bHbUMtuZIpHtTPdoJmcaN,Need To Feel Loved - Tinlicker Remix,Anjunabeats Volume 14,Above & Beyond,2019-05-31,308053,53,0.513,0.00103,0.903,0.872,0.406,-7.53,0.0414,124.657,4,[],1123,33
7LHqxlhat0OIf3gCOGnOGr,Age of Love - ARTBAT Rave Mix,Age of Love (ARTBAT Rave Mix),ARTBAT,2022-01-07,445440,53,0.566,0.0284,0.774,0.896,0.0562,-9.427,0.0644,124.988,4,['ukrainian electronic'],316239,59
3CmUXmrh17WIaQOQu9OVha,Hypercolour,Hypercolour,CamelPhat,2020-06-26,209081,49,0.643,0.0183,0.789,0.52,0.0901,-7.165,0.0322,122.035,3,"['deep tech house', 'house', 'progressive house']",350883,65
0iANTai9oZfdFzmrGnMQ3Y,Dreamers,Dreamers,Space Motion,2021-07-16,403902,51,0.805,0.000313,0.886,0.877,0.0673,-8.129,0.0685,122.995,4,['serbian electronic'],33523,46
6NpWqc7uYthjC5M7v7c1Gs,Power,Power,Solardo,2021-08-20,198387,55,0.588,0.000491,0.928,0.322,0.311,-6.593,0.0438,124.928,3,"['house', 'tech house', 'uk dance']",111389,58
4TQgbkv9CF1Qy4GIfpZeSO,The World You See,The World You See,Cristoph,2021-02-26,217515,54,0.545,0.0119,0.903,0.0647,0.0803,-7.279,0.0485,126.0,4,"['house', 'progressive house']",56964,55
4rERaNiKlILD603GJvdEvm,Cappadocia,Cappadocia,Ben Böhmer,2020-09-10,282063,57,0.349,0.0037,0.685,0.893,0.122,-9.281,0.0421,123.025,4,[],391997,64
5cWtZM21FH4YL0aWq3Syfv,Roar - Adana Twins Remix,Roar (Adana Twins Remix),Patrice Bäumel,2018-10-26,493580,47,0.803,0.0126,0.871,0.814,0.0908,-6.326,0.0542,123.01,4,"['deep techno', 'melodic techno', 'minimal techno', 'organic house']",55213,41
4WuxGJdcbN9SPrNn3UFLFy,"Numb - Joris Voorn Remix, Edit",Numb (Joris Voorn Remix),Elderbrook,2020-04-24,237865,55,0.614,0.003,0.828,0.403,0.357,-6.911,0.0352,126.01,4,[],357701,69
19Oh5hnq89a94Upp66mOoy,It's Ours,It's Ours,ARTBAT,2022-10-14,483779,51,0.35,0.00558,0.635,0.873,0.0604,-9.259,0.0558,126.98,4,['ukrainian electronic'],316239,59
0eiLudweyosA5c7EUJ6y0c,Breathe Me In,Breathe Me In,Harrison,2021-11-19,178420,61,0.712,0.0653,0.889,0.00384,0.202,-6.344,0.048,125.022,4,[],18197,57
5pK2Elt8xOENwe8xAGfASw,Beyond Control,Apnea,NTO,2021-10-08,332146,57,0.669,0.00122,0.619,0.817,0.0677,-9.02,0.0376,124.994,4,"['deep euro house', 'minimal melodic techno', 'new french touch']",231479,58
3PGvcGU10IzjiSA96A2GcO,Tighter (feat. Jalja) - CamelPhat Remix,Tighter (feat. Jalja) [CamelPhat Remix],HOSH,2021-09-17,234312,56,0.647,0.00133,0.937,0.0292,0.131,-6.008,0.0366,125.016,4,"['deep disco house', 'hamburg electronic', 'minimal techno']",69231,47
3IaDHisoQv2Iri6wj57jkZ,Alive,Alive,Ytram,2020-12-17,168319,51,0.604,0.0144,0.804,0.815,0.441,-6.448,0.0339,122.019,4,['dutch edm'],18273,39
4kZgxNJrexSsATXK1lQrQS,I / Y,I / Y,Lane 8,2019-06-20,354098,51,0.523,0.689,0.718,0.939,0.0733,-9.754,0.032,121.984,4,"['gauze pop', 'progressive house']",359757,61
0ThPAtLfX0NbibIrEfWFHi,Out Of Reach,Out Of Reach,Cristoph,2021-05-28,255991,51,0.504,0.00102,0.762,0.701,0.128,-7.861,0.036,123.968,4,"['house', 'progressive house']",56964,55
2oPwqbELgu5i1UtsjqkR3H,Feel Again,"Feel Again, Pt. 1",Various Artists,2022-06-10,178750,44,0.58,0.0228,0.942,0.189,0.139,-5.305,0.0425,120.038,4,"['dutch house', 'dutch trance', 'edm', 'pop dance', 'progressive house', 'trance']",4272645,74
38be6Tha1a4kOJPBaqpeEm,Flame - Edit,Flame,ARTBAT,2021-08-27,326929,48,0.608,0.00181,0.936,0.736,0.0463,-6.254,0.0583,127.038,4,['ukrainian electronic'],316239,59
3bRqVtAGCNBRSGupmykCjY,Antigone - Yotto Remix,Antigone (Yotto Remix),Joris Voorn,2020-02-14,242432,44,0.688,0.0144,0.827,0.838,0.396,-8.345,0.0433,123.001,4,"['dutch tech house', 'minimal techno']",161625,58
6NitJf2pJZ4ssPTWZ1ZuVv,About Us (feat. EMME),About Us (feat. EMME),Le Youth,2020-03-30,286520,53,0.631,0.0342,0.694,0.774,0.1,-9.185,0.0368,122.0,4,"['house', 'nu disco', 'uk dance']",98340,54
2ivy0p2Ib5acN3D9Dfio8K,2 Much 2 Handle,Alok Club Series 2023,Alok,2023-05-11,188226,57,0.614,0.00201,0.96,0.609,0.131,-5.806,0.041,126.031,4,"['electro house', 'pop nacional', 'sertanejo universitario', 'slap house']",12146276,78
5XU99uJiaZIlfy1ID23veH,Should Have Seen It Coming,Should Have Seen It Coming,Franky Wah,2021-02-04,238072,49,0.4,0.228,0.87,0.0105,0.319,-5.749,0.0439,119.991,4,"['uk dance', 'uk house']",47270,53
5rWcCmqVjQpmmhbOpZ65aN,Vertigo,Vertigo,Autograf,2022-11-18,189102,60,0.638,0.021,0.929,0.211,0.232,-5.586,0.0505,125.019,4,"['deep tropical house', 'pop edm', 'vapor soul', 'vapor twitch']",112139,53
2EqGCX02606uk3f7HfzOGu,Kwenzenjani,REKERE,Kabza De Small,2023-02-03,465502,44,0.782,0.000146,0.638,0.816,0.0778,-11.939,0.177,112.007,4,['amapiano'],2445378,61
3onp9CePJ7sNcJjIARM5YG,Quetzal,Quetzal,Montezuma,2021-04-02,457843,39,0.751,0.0802,0.722,0.855,0.0535,-10.188,0.0412,128.013,4,[],4200,30
5JEaCJCehAtt1nQf0gd9Dx,Kamili,Kamili,Francis Mercier,2023-02-10,226500,57,0.742,0.000733,0.834,0.18,0.125,-5.941,0.0358,120.014,4,[],19495,54
5jOdQjFMSfCaBiqzVnl6gl,White Desert,White Desert,Pysh,2021-07-02,400696,41,0.726,0.0312,0.493,0.599,0.111,-10.333,0.0399,124.995,4,['polish techno'],1752,25
0WK4eXhMyfvPhWHpszpKXV,Goats Notes,Goats Notes,Zigan Aldi,2022-05-22,404427,31,0.684,0.326,0.625,0.735,0.0887,-10.551,0.0516,115.994,4,"['ethnotronica', 'organic house']",16832,37
3zyYTyXyHX52WWsaqFPEH0,Pervaz,Tanburun Rüyaları,Netam,2022-01-14,276734,36,0.525,0.0469,0.773,0.85,0.159,-9.518,0.0456,195.97,4,[],3998,31
7bx1ucv7nua47Eaf3024Mt,Dilmano Dilbero - Sariel Orenda Remix,Dilmano Dilbero (Sariel Orenda Remix),Laboratorium Pieśni,2022-06-14,408000,37,0.617,0.000943,0.569,0.00136,0.0682,-10.922,0.0303,100.012,4,"['polish folk metal', 'polish metal', 'rune folk']",58677,35
7walQouy5fsUKIOLfvnGOJ,Fata Morgana,Fata Morgana,Lassjo,2023-04-07,309680,46,0.656,0.106,0.494,0.858,0.0987,-10.686,0.125,199.986,4,[],283,33
5yNkX0lW8C2ccVN3Q1xRm9,Caminata,Caminata,Montezuma,2021-06-18,416267,39,0.69,0.319,0.675,0.854,0.744,-8.967,0.0332,123.009,4,[],4200,30
0l0HvE2nwRsMlsYYv5cAvL,Aminta - Scorpios Edit,Aminta,Valeron,2022-01-28,211282,32,0.666,0.0566,0.842,0.906,0.0455,-8.85,0.037,116.992,4,"['greek house', 'organic electronic']",29281,41
5dk7V45cYJ73eFeBJst2c3,Ay vora,Ay vora,Essex,2022-09-01,273142,41,0.754,0.137,0.534,0.879,0.0855,-11.435,0.0721,104.991,4,[],2704,33
0X0nx6xOexUGeR5lGfqXCE,Beyond Strings,Beyond Strings,Ghenwa Nemnom,2022-06-03,451525,37,0.788,0.469,0.68,0.93,0.0732,-9.072,0.0786,117.982,4,[],5489,33
